observation_id,evidence_label,corpus_seed,setting_family,fusion_method,reference_accuracy,observed_accuracy,ordinary_fusion_harmful,ordinary_fusion_safe,gauge_sync_sufficient,branch_lift_beneficial,projective_rank_expansion_required,abstention_recommended,ordinary_prediction_disagreement,estimated_period,estimated_index,candidate_capacity,controlled_structural_residual,capacity_divisible_by_index,controlled_projective_indicator,fusion_parameter_multiplier,mean_heldout_pairwise_residual,mean_inverse_consistency_residual,global_synchronization_residual,mean_parameter_distance,max_loop_holonomy_norm,loop_commutator_norm,mean_loop_spectral_radius,mean_loop_absolute_phase,centrality_residual,torsion_confidence,cocycle_residual,coboundary_residual,bootstrap_stability,natural_connection_trivial_indicator
D0063,controlled_on_real_features,0,period2_index4,oracle_coherent_lift,0.21875,0.21875,0,1,0,1,1,0,0.6875,2.0,4.0,2.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,6.181724643283816e-08,0.0,1.0,0.0
D0064,controlled_on_real_features,0,period2_index4,ordinary_same_capacity,0.21875,0.1484375,1,0,0,1,1,1,0.7099609375,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0065,controlled_on_real_features,0,period2_index4,coherent_projective_lift,0.21875,0.1953125,1,0,0,1,1,1,0.6943359375,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0066,controlled_on_real_features,0,period2_index4,parameter_matched_generic_unitary,0.21875,0.21875,0,1,0,1,1,0,0.6875,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0067,controlled_on_real_features,0,period2_index4,random_branch_control,0.21875,0.109375,1,0,0,1,1,1,0.71875,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0068,controlled_on_real_features,0,period2_index4,wrong_cocycle_control,0.21875,0.078125,1,0,0,1,1,1,0.68359375,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0069,controlled_on_real_features,0,period2_index4,wrong_projective_representation,0.21875,0.1640625,1,0,0,1,1,1,0.7060546875,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0070,controlled_on_real_features,0,period2_index4,ensemble_upper_bound,0.21875,0.21875,0,1,0,1,1,0,0.6875,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0071,controlled_on_real_features,0,period2_index4,oracle_coherent_lift,0.21875,0.21875,0,1,0,1,1,0,0.6875,2.0,4.0,3.0,0.8164966106414795,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.8164966106414795,0.0,5.047356665954794e-08,0.0,1.0,0.0
D0072,controlled_on_real_features,0,period2_index4,ordinary_same_capacity,0.21875,0.1484375,1,0,0,1,0,1,0.701171875,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0073,controlled_on_real_features,0,period2_index4,coherent_projective_lift,0.21875,0.21875,0,1,0,1,0,0,0.6875,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0074,controlled_on_real_features,0,period2_index4,parameter_matched_generic_unitary,0.21875,0.21875,0,1,0,1,0,0,0.6875,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0075,controlled_on_real_features,0,period2_index4,random_branch_control,0.21875,0.140625,1,0,0,1,0,1,0.6953125,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0076,controlled_on_real_features,0,period2_index4,wrong_cocycle_control,0.21875,0.0703125,1,0,0,1,0,1,0.666015625,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0077,controlled_on_real_features,0,period2_index4,wrong_projective_representation,0.21875,0.1328125,1,0,0,1,0,1,0.69140625,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0078,controlled_on_real_features,0,period2_index4,ensemble_upper_bound,0.21875,0.21875,0,1,0,1,0,0,0.6875,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0079,controlled_on_real_features,0,period2_index4,oracle_coherent_lift,0.21875,0.21875,0,1,0,1,0,0,0.6875,2.0,4.0,4.0,4.3711388286737935e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,4.3711388286737935e-08,1.0,4.3711388286737935e-08,1.0,1.0,0.0
D0080,controlled_on_real_features,0,period2_index4,ordinary_same_capacity,0.21875,0.1640625,1,0,0,1,1,1,0.6875,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0081,controlled_on_real_features,0,period2_index4,coherent_projective_lift,0.21875,0.171875,1,0,0,1,1,1,0.6875,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0082,controlled_on_real_features,0,period2_index4,parameter_matched_generic_unitary,0.21875,0.21875,0,1,0,1,1,0,0.6875,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0083,controlled_on_real_features,0,period2_index4,random_branch_control,0.21875,0.1640625,1,0,0,1,1,1,0.6884765625,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0084,controlled_on_real_features,0,period2_index4,wrong_cocycle_control,0.21875,0.046875,1,0,0,1,1,1,0.6845703125,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0085,controlled_on_real_features,0,period2_index4,wrong_projective_representation,0.21875,0.1171875,1,0,0,1,1,1,0.6982421875,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0086,controlled_on_real_features,0,period2_index4,ensemble_upper_bound,0.21875,0.21875,0,1,0,1,1,0,0.6875,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0087,controlled_on_real_features,0,period2_index4,oracle_coherent_lift,0.21875,0.21875,0,1,0,1,1,0,0.6875,2.0,4.0,6.0,0.5773502588272095,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5773502588272095,0.0,3.5690199240434595e-08,0.0,1.0,0.0
D0088,controlled_on_real_features,0,period2_index4,ordinary_same_capacity,0.21875,0.234375,0,1,0,0,0,0,0.7021484375,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0089,controlled_on_real_features,0,period2_index4,coherent_projective_lift,0.21875,0.21875,0,1,0,0,0,0,0.6875,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0090,controlled_on_real_features,0,period2_index4,parameter_matched_generic_unitary,0.21875,0.21875,0,1,0,0,0,0,0.6875,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0091,controlled_on_real_features,0,period2_index4,random_branch_control,0.21875,0.0859375,1,0,0,0,0,1,0.6796875,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0092,controlled_on_real_features,0,period2_index4,wrong_cocycle_control,0.21875,0.140625,1,0,0,0,0,1,0.6796875,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0093,controlled_on_real_features,0,period2_index4,wrong_projective_representation,0.21875,0.203125,1,0,0,0,0,1,0.6982421875,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0094,controlled_on_real_features,0,period2_index4,ensemble_upper_bound,0.21875,0.21875,0,1,0,0,0,0,0.6875,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0095,controlled_on_real_features,0,period2_index4,oracle_coherent_lift,0.21875,0.21875,0,1,0,0,0,0,0.6875,2.0,4.0,8.0,3.090862321641907e-08,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,3.090862321641907e-08,1.0,3.090862321641907e-08,1.0,1.0,0.0
D0096,controlled_on_real_features,0,period3_index3,ordinary_same_capacity,0.21875,0.140625,1,0,0,0,1,1,0.34375,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0097,controlled_on_real_features,0,period3_index3,coherent_projective_lift,0.21875,0.140625,1,0,0,0,1,1,0.34375,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0098,controlled_on_real_features,0,period3_index3,parameter_matched_generic_unitary,0.21875,0.21875,0,1,0,0,1,0,0.6875,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0099,controlled_on_real_features,0,period3_index3,random_branch_control,0.21875,0.1953125,1,0,0,0,1,1,0.2255859375,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0100,controlled_on_real_features,0,period3_index3,wrong_cocycle_control,0.21875,0.046875,1,0,0,0,1,1,0.23046875,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0101,controlled_on_real_features,0,period3_index3,wrong_projective_representation,0.21875,0.1953125,1,0,0,0,1,1,0.2255859375,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0102,controlled_on_real_features,0,period3_index3,ensemble_upper_bound,0.21875,0.21875,0,1,0,0,1,0,0.6875,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0103,controlled_on_real_features,0,period3_index3,oracle_coherent_lift,0.21875,0.21875,0,1,0,0,1,0,0.6875,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0104,controlled_on_real_features,0,period3_index3,ordinary_same_capacity,0.21875,0.1328125,1,0,0,1,1,1,0.626953125,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0105,controlled_on_real_features,0,period3_index3,coherent_projective_lift,0.21875,0.140625,1,0,0,1,1,1,0.619140625,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0106,controlled_on_real_features,0,period3_index3,parameter_matched_generic_unitary,0.21875,0.21875,0,1,0,1,1,0,0.6875,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0107,controlled_on_real_features,0,period3_index3,random_branch_control,0.21875,0.078125,1,0,0,1,1,1,0.5234375,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0108,controlled_on_real_features,0,period3_index3,wrong_cocycle_control,0.21875,0.1171875,1,0,0,1,1,1,0.408203125,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0109,controlled_on_real_features,0,period3_index3,wrong_projective_representation,0.21875,0.2109375,0,1,0,1,1,0,0.640625,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0110,controlled_on_real_features,0,period3_index3,ensemble_upper_bound,0.21875,0.21875,0,1,0,1,1,0,0.6875,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0111,controlled_on_real_features,0,period3_index3,oracle_coherent_lift,0.21875,0.21875,0,1,0,1,1,0,0.6875,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.0,0.0,0.0,0.0,1.0,0.0
D0112,controlled_on_real_features,0,period3_index3,ordinary_same_capacity,0.21875,0.234375,0,1,0,0,0,0,0.6982421875,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0113,controlled_on_real_features,0,period3_index3,coherent_projective_lift,0.21875,0.21875,0,1,0,0,0,0,0.6875,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0114,controlled_on_real_features,0,period3_index3,parameter_matched_generic_unitary,0.21875,0.21875,0,1,0,0,0,0,0.6875,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0115,controlled_on_real_features,0,period3_index3,random_branch_control,0.21875,0.1015625,1,0,0,0,0,1,0.68359375,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0116,controlled_on_real_features,0,period3_index3,wrong_cocycle_control,0.21875,0.1640625,1,0,0,0,0,1,0.6943359375,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0117,controlled_on_real_features,0,period3_index3,wrong_projective_representation,0.21875,0.15625,1,0,0,0,0,1,0.6943359375,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0118,controlled_on_real_features,0,period3_index3,ensemble_upper_bound,0.21875,0.21875,0,1,0,0,0,0,0.6875,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0119,controlled_on_real_features,0,period3_index3,oracle_coherent_lift,0.21875,0.21875,0,1,0,0,0,0,0.6875,3.0,3.0,3.0,1.5389854013392326e-07,1.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,1.5389854013392326e-07,1.0,5.960464477539064e-08,1.0,1.0,0.0
D0120,controlled_on_real_features,0,period3_index3,ordinary_same_capacity,0.21875,0.1171875,1,0,0,1,1,1,0.712890625,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0121,controlled_on_real_features,0,period3_index3,coherent_projective_lift,0.21875,0.203125,1,0,0,1,1,1,0.67578125,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0122,controlled_on_real_features,0,period3_index3,parameter_matched_generic_unitary,0.21875,0.21875,0,1,0,1,1,0,0.6875,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0123,controlled_on_real_features,0,period3_index3,random_branch_control,0.21875,0.203125,1,0,0,1,1,1,0.693359375,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0124,controlled_on_real_features,0,period3_index3,wrong_cocycle_control,0.21875,0.078125,1,0,0,1,1,1,0.708984375,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0125,controlled_on_real_features,0,period3_index3,wrong_projective_representation,0.21875,0.1640625,1,0,0,1,1,1,0.6982421875,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
D0126,controlled_on_real_features,0,period3_index3,ensemble_upper_bound,0.21875,0.21875,0,1,0,1,1,0,0.6875,3.0,3.0,4.0,0.5,0.0,1.0,1.0,0.9046096131205559,8.045155744136017e-07,2.0896947034998448e-05,0.3061109579035214,1.2096741102141095e-06,1.0905828276008831e-06,1.0000013706198174,3.796637758278962e-07,0.5,0.0,5.161913918527716e-08,0.0,1.0,0.0
