setting_id,seed,n_models,width,candidate,family,tm_specific,output_type,val_accuracy,val_loss,test_accuracy,test_loss,selected_by,merge_seconds,generation_validation_evals,details,split_sha256,status
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,official_c2m3,official_synchronization,False,same_capacity_single_model,0.805,0.8449566429704428,0.8336,0.8360082962136716,,3.682913332944736,0,"{""functional_preservation_max_abs_error"": 1.9073486328125e-06, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 30, ""objective_values"": [69.09786987304688, 91.93547058105469, 107.36616516113281, 112.45277404785156, 117.90632629394531, 121.48757934570312, 124.68952941894531, 125.98600006103516, 126.13276672363281, 126.45401000976562, 126.64726257324219, 126.71847534179688, 126.80714416503906, 126.90164184570312, 127.10421752929688, 127.18917846679688, 127.257080078125, 127.30289459228516, 127.34033203125, 127.38316345214844, 127.4203872680664, 127.45086669921875, 127.47425079345703, 127.49238586425781, 127.50650024414062, 127.51786804199219, 127.53325653076172, 127.5626449584961, 127.59675598144531, 127.62875366210938], ""permutations"": {""a"": {""P_0"": [29, 7, 6, 20, 14, 15, 12, 28, 9, 1, 11, 18, 24, 25, 23, 21, 31, 30, 5, 22, 26, 17, 19, 4, 8, 10, 3, 13, 27, 0, 16, 2]}, ""b"": {""P_0"": [25, 20, 2, 3, 21, 7, 6, 24, 4, 13, 16, 0, 31, 11, 15, 1, 30, 5, 18, 28, 8, 12, 17, 14, 9, 26, 19, 27, 10, 29, 23, 22]}, ""c"": {""P_0"": [1, 23, 6, 12, 15, 31, 28, 22, 18, 8, 2, 11, 17, 9, 14, 0, 16, 20, 10, 3, 21, 4, 19, 5, 27, 24, 25, 7, 26, 13, 30, 29]}, ""d"": {""P_0"": [0, 6, 2, 9, 26, 19, 1, 16, 31, 15, 21, 10, 17, 24, 27, 7, 25, 13, 20, 29, 4, 18, 22, 5, 8, 30, 11, 28, 3, 14, 23, 12]}}, ""prediction_disagreement"": 0.0, ""source_commit"": ""ea1eca76b19c5d57ed97b1ef396368189e864eee""}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,permutation_gauge_merge,permutation_gauge,True,same_capacity_single_model,0.828,0.8637113204784691,0.8254,0.8597011343572288,,0.2921163751743734,0,"{""reference"": 3, ""synchronization_disagreement"": 0.283203125}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,positive_monomial_gauge_merge,positive_monomial_gauge,True,same_capacity_single_model,0.827,0.8586643076408654,0.8344,0.8540253479116596,,0.005714708939194679,0,"{""max_abs_log_scale"": 1.7125386637255526, ""mean_abs_log_scale"": 0.1896365537471885, ""scale_source"": ""reference_activation_norm""}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,permutation_gauge_soup,permutation_gauge_soup,True,same_capacity_model_soup,0.858,0.6108417732114904,0.8632,0.602880440350168,,0.25369104207493365,8,"{""ingredient_count"": 1, ""selected_indices"": [2], ""selected_labels"": [""permutation:2""]}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,monomial_gauge_soup,monomial_gauge_soup,True,same_capacity_model_soup,0.858,0.6108417775477283,0.8632,0.602880449909356,,0.19302337476983666,8,"{""ingredient_count"": 1, ""selected_indices"": [2], ""selected_labels"": [""monomial:2""]}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,union_gauge_soup,union_gauge_soup,True,same_capacity_model_soup,0.859,0.600561182493344,0.8604,0.5942176260662032,A3;A5,0.5801712500397116,24,"{""ingredient_count"": 2, ""selected_indices"": [6, 10], ""selected_labels"": [""permutation:2"", ""monomial:2""]}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,ordinary_weighted_soup_0,ordinary_soup,False,same_capacity_model_soup,0.765,1.203663964986801,0.7667,1.1945812740288675,,0.0005328748375177383,0,"{""frozen_weights"": [0.5962324333057727, 0.31739324512780914, 0.01696314923568097, 0.0694111723307371], ""generation_seed"": 428249}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,ordinary_weighted_soup_1,ordinary_soup,False,same_capacity_model_soup,0.635,1.5342695341110228,0.6394,1.50991479550004,,0.0005114160012453794,0,"{""frozen_weights"": [0.15736828384082283, 0.1513252344336143, 0.4250647989235059, 0.2662416828020571], ""generation_seed"": 428249}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,ordinary_weighted_soup_2,ordinary_soup,False,same_capacity_model_soup,0.714,1.3661222476363182,0.7056,1.355541037261486,,0.00047637498937547207,0,"{""frozen_weights"": [0.29936005300277313, 0.1810651310694867, 0.45658474959514034, 0.0629900663325999], ""generation_seed"": 428249}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,ordinary_weighted_soup_3,ordinary_soup,False,same_capacity_model_soup,0.706,1.3799027189016342,0.7229,1.3574667773574591,,0.0004502078518271446,0,"{""frozen_weights"": [0.13766402285830145, 0.14492674187293153, 0.5217652015825492, 0.19564403368621763], ""generation_seed"": 428249}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,ordinary_weighted_soup_4,ordinary_soup,False,same_capacity_model_soup,0.689,1.37343753567338,0.6826,1.3534260832875966,,0.0004321660380810499,0,"{""frozen_weights"": [0.13024006004827732, 0.5190625954972433, 0.21909083183898984, 0.13160651261548953], ""generation_seed"": 428249}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,ordinary_weighted_soup_5,ordinary_soup,False,same_capacity_model_soup,0.802,1.025793292656541,0.8018,1.0165052621610462,,0.00040183402597904205,0,"{""frozen_weights"": [0.10666587325109751, 0.22309088558005805, 0.6688997336114154, 0.001343507557428904], ""generation_seed"": 428249}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W32_S9301,9301,4,32,ordinary_weighted_soup_6,ordinary_soup,False,same_capacity_model_soup,0.726,1.2883904947340488,0.7241,1.2776748898684978,,0.0004172080662101507,0,"{""frozen_weights"": [0.47106991262126063, 0.4155267455015862, 0.10326128257172076, 0.010142059305432318], ""generation_seed"": 428249}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,individual_0,individual,False,same_capacity_single_model,0.866,0.48992557483067506,0.8792,0.47380775981871265,,0.0,0,"{""model_index"": 0}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,individual_1,individual,False,same_capacity_single_model,0.868,0.5081916117542423,0.8819,0.4873728451896808,A6,0.0,0,"{""model_index"": 1}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,individual_2,individual,False,same_capacity_single_model,0.868,0.49595042209816165,0.8794,0.478211745227038,,0.0,0,"{""model_index"": 2}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,individual_3,individual,False,same_capacity_single_model,0.859,0.503587346248969,0.8718,0.4881883453615359,,0.0,0,"{""model_index"": 3}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,weight_average,ordinary_average,False,same_capacity_single_model,0.712,1.4483808677494525,0.7213,1.4363641863048076,,0.0005342499352991581,0,{},5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,greedy_soup,ordinary_soup,False,same_capacity_model_soup,0.868,0.49595042209816165,0.8794,0.478211745227038,A0;A1;A2;B0;A4,0.20863275020383298,8,"{""ingredient_count"": 1, ""selected_indices"": [2], ""selected_labels"": [""original:2""]}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,official_git_rebasin,official_synchronization,False,same_capacity_single_model,0.853,0.6636228140206076,0.8703,0.6441145325121004,,4.285261707846075,0,"{""functional_preservation_max_abs_error"": 2.86102294921875e-06, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 100, ""prediction_disagreement"": 0.0, ""source_commit"": ""ef40098257ab97243930eba737d6dcb8edd5863e"", ""worker_metadata"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [53, 27, 42, 38, 25, 54, 41, 55, 29, 34, 2, 56, 4, 37, 39, 45, 18, 20, 24, 43, 30, 3, 32, 14, 12, 58, 61, 49, 8, 60, 50, 6, 36, 23, 15, 13, 48, 11, 46, 19, 28, 9, 52, 35, 31, 0, 57, 44, 10, 1, 51, 5, 59, 47, 26, 16, 22, 21, 63, 17, 40, 62, 7, 33]}, ""seed"": 9302, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [62, 43, 38, 23, 12, 6, 17, 50, 46, 58, 39, 63, 45, 31, 15, 1, 9, 54, 30, 29, 20, 0, 25, 32, 34, 37, 61, 55, 41, 59, 13, 10, 2, 53, 28, 5, 52, 24, 8, 47, 7, 42, 11, 36, 49, 51, 33, 40, 57, 26, 19, 18, 16, 48, 21, 44, 27, 35, 56, 3, 22, 60, 4, 14]}, ""seed"": 9303, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [25, 54, 47, 44, 52, 14, 9, 22, 23, 10, 45, 33, 58, 41, 61, 6, 11, 35, 31, 57, 1, 59, 26, 51, 39, 50, 27, 36, 55, 3, 5, 20, 2, 46, 15, 43, 53, 19, 37, 17, 24, 40, 62, 8, 4, 60, 12, 16, 28, 13, 29, 49, 42, 48, 21, 18, 0, 56, 7, 38, 30, 34, 32, 63]}, ""seed"": 9304, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,official_c2m3,official_synchronization,False,same_capacity_single_model,0.854,0.6384027628668119,0.8632,0.6208894021438551,,3.457422957988456,0,"{""functional_preservation_max_abs_error"": 3.814697265625e-06, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 30, ""objective_values"": [105.64436340332031, 141.821533203125, 163.48043823242188, 180.09381103515625, 187.42050170898438, 195.681640625, 199.0102996826172, 202.46502685546875, 203.262451171875, 204.16436767578125, 204.5462646484375, 204.73837280273438, 204.93092346191406, 204.9932403564453, 205.731689453125, 205.83685302734375, 205.89442443847656, 205.8944549560547, 205.8944549560547, 205.8944549560547, 205.8944549560547, 205.8944549560547, 205.8944549560547], ""permutations"": {""a"": {""P_0"": [21, 12, 57, 56, 4, 31, 5, 62, 38, 60, 51, 11, 46, 42, 23, 18, 45, 22, 30, 19, 17, 7, 41, 43, 3, 25, 26, 27, 28, 63, 10, 47, 36, 52, 34, 35, 20, 0, 54, 39, 1, 6, 24, 40, 59, 53, 8, 55, 16, 33, 44, 50, 49, 2, 13, 15, 14, 29, 32, 48, 61, 37, 9, 58]}, ""b"": {""P_0"": [3, 27, 34, 24, 31, 6, 48, 54, 46, 16, 5, 56, 7, 42, 14, 41, 0, 15, 36, 51, 20, 55, 9, 35, 38, 58, 26, 49, 4, 53, 2, 44, 1, 59, 52, 40, 30, 28, 61, 19, 47, 33, 23, 29, 17, 45, 57, 32, 18, 12, 25, 43, 8, 13, 37, 21, 39, 22, 60, 10, 62, 11, 50, 63]}, ""c"": {""P_0"": [55, 43, 31, 1, 12, 9, 10, 6, 8, 39, 15, 37, 33, 11, 32, 30, 51, 28, 27, 29, 54, 50, 42, 44, 24, 0, 21, 20, 41, 56, 18, 40, 35, 63, 34, 22, 2, 62, 61, 47, 45, 17, 36, 7, 25, 48, 46, 16, 52, 57, 49, 19, 26, 13, 3, 38, 14, 4, 59, 53, 60, 23, 58, 5]}, ""d"": {""P_0"": [59, 58, 22, 0, 52, 20, 14, 56, 37, 30, 61, 33, 12, 43, 26, 57, 60, 62, 5, 41, 35, 38, 40, 17, 44, 50, 27, 31, 55, 29, 45, 36, 53, 42, 8, 11, 1, 25, 21, 39, 54, 9, 15, 24, 49, 48, 23, 18, 16, 46, 4, 51, 13, 47, 2, 6, 7, 3, 32, 28, 34, 19, 10, 63]}}, ""prediction_disagreement"": 0.0, ""source_commit"": ""ea1eca76b19c5d57ed97b1ef396368189e864eee""}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,permutation_gauge_merge,permutation_gauge,True,same_capacity_single_model,0.846,0.6564002886638045,0.8578,0.6412895222670865,,0.11397637496702373,0,"{""reference"": 0, ""synchronization_disagreement"": 0.2939453125}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,positive_monomial_gauge_merge,positive_monomial_gauge,True,same_capacity_single_model,0.849,0.6383498086412437,0.859,0.6280797724742443,,0.0034427500795572996,0,"{""max_abs_log_scale"": 2.4774216992131093, ""mean_abs_log_scale"": 0.16738747691382114, ""scale_source"": ""reference_activation_norm""}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,permutation_gauge_soup,permutation_gauge_soup,True,same_capacity_model_soup,0.868,0.4959504236022476,0.8794,0.47821174766787156,,0.18997541698627174,8,"{""ingredient_count"": 1, ""selected_indices"": [2], ""selected_labels"": [""permutation:2""]}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,monomial_gauge_soup,monomial_gauge_soup,True,same_capacity_model_soup,0.868,0.49595041426015085,0.8794,0.4782117433958949,A3;A5,0.19537991704419255,8,"{""ingredient_count"": 1, ""selected_indices"": [2], ""selected_labels"": [""monomial:2""]}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,union_gauge_soup,union_gauge_soup,True,same_capacity_model_soup,0.868,0.49595041426015085,0.8794,0.4782117433958949,,0.5810057909693569,24,"{""ingredient_count"": 1, ""selected_indices"": [10], ""selected_labels"": [""monomial:2""]}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,ordinary_weighted_soup_0,ordinary_soup,False,same_capacity_model_soup,0.814,1.1357065683677792,0.8021,1.1245690411720426,,0.0009453748352825642,0,"{""frozen_weights"": [0.3313425067558684, 0.005772904458725189, 0.47885553945988374, 0.1840290493255226], ""generation_seed"": 428281}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,ordinary_weighted_soup_1,ordinary_soup,False,same_capacity_model_soup,0.818,1.1456087432205677,0.8101,1.133823044953309,,0.0006372909992933273,0,"{""frozen_weights"": [0.2709022563753406, 0.06314428032451498, 0.5107399985926071, 0.15521346470753739], ""generation_seed"": 428281}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,ordinary_weighted_soup_2,ordinary_soup,False,same_capacity_model_soup,0.85,0.8629719077683985,0.8564,0.8505823913320434,,0.001756749814376235,0,"{""frozen_weights"": [0.6770337034063627, 0.04579864294714708, 0.046984345093569954, 0.23018330855292018], ""generation_seed"": 428281}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,ordinary_weighted_soup_3,ordinary_soup,False,same_capacity_model_soup,0.814,1.1339101987592877,0.8258,1.1197534413648769,,0.000708000035956502,0,"{""frozen_weights"": [0.5525084605483019, 0.20373657429881253, 0.0946984333407927, 0.14905653181209294], ""generation_seed"": 428281}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,ordinary_weighted_soup_4,ordinary_soup,False,same_capacity_model_soup,0.837,1.0067989464998246,0.8278,0.9932044522296637,,0.0007044170051813126,0,"{""frozen_weights"": [0.31614954623155483, 0.02907128301588191, 0.5696370883509033, 0.08514208240165992], ""generation_seed"": 428281}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,ordinary_weighted_soup_5,ordinary_soup,False,same_capacity_model_soup,0.755,1.3595708346888422,0.7456,1.3505686440233142,,0.0007122920360416174,0,"{""frozen_weights"": [0.308764418001626, 0.10139488985006613, 0.29259826619259005, 0.29724242595571776], ""generation_seed"": 428281}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N4_W64_S9301,9301,4,64,ordinary_weighted_soup_6,ordinary_soup,False,same_capacity_model_soup,0.807,1.1040764598697423,0.8173,1.0862146889224649,,0.0007423339411616325,0,"{""frozen_weights"": [0.043716188322764346, 0.37884955805234066, 0.09039119038553213, 0.4870430632393629], ""generation_seed"": 428281}",5f8314476b3f6fd8c0655ae01822638ee1a61e04b8ce8e28b7fa0b02f65e3cb2,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,individual_0,individual,False,same_capacity_single_model,0.834,0.6616674505246337,0.8527,0.6143480925553712,,0.0,0,"{""model_index"": 0}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,individual_1,individual,False,same_capacity_single_model,0.845,0.6445049690660671,0.8654,0.593926179071446,,0.0,0,"{""model_index"": 1}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,individual_2,individual,False,same_capacity_single_model,0.826,0.6912393219694495,0.8415,0.637595092134201,,0.0,0,"{""model_index"": 2}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,weight_average,ordinary_average,False,same_capacity_single_model,0.649,1.4175325299799442,0.6682,1.3783596737712622,,0.0003735830541700125,0,{},a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,greedy_soup,ordinary_soup,False,same_capacity_model_soup,0.845,0.6445049690660671,0.8654,0.593926179071446,A0;A1;A2;B0;A4,0.14265104196965694,6,"{""ingredient_count"": 1, ""selected_indices"": [1], ""selected_labels"": [""original:1""]}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,official_git_rebasin,official_synchronization,False,same_capacity_single_model,0.82,0.8333277524141595,0.8382,0.7870739993571304,,3.066559625091031,0,"{""functional_preservation_max_abs_error"": 1.430511474609375e-06, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 100, ""prediction_disagreement"": 0.0, ""source_commit"": ""ef40098257ab97243930eba737d6dcb8edd5863e"", ""worker_metadata"": [{""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [29, 27, 8, 26, 14, 18, 9, 20, 2, 4, 12, 16, 6, 13, 21, 22, 23, 19, 0, 7, 3, 1, 10, 15, 17, 11, 5, 28, 24, 25, 31, 30]}, ""seed"": 9303, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}, {""implementation"": ""official_git_rebasin_weight_matching"", ""max_iter"": 100, ""permutation"": {""P_0"": [27, 7, 29, 25, 9, 15, 6, 23, 18, 22, 20, 2, 28, 8, 4, 26, 30, 1, 11, 5, 12, 31, 3, 14, 19, 13, 21, 24, 0, 10, 17, 16]}, ""seed"": 9304, ""source_file"": ""/Users/tinggong/Documents/Codex/2026-07-17/files-mentioned-by-the-user-you/work/official-baseline-sources/git-re-basin/src/weight_matching.py""}]}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,official_c2m3,official_synchronization,False,same_capacity_single_model,0.807,0.8110161149115301,0.8332,0.7653504552476108,,1.8998424580786377,0,"{""functional_preservation_max_abs_error"": 1.9073486328125e-06, ""implementation_kind"": ""adapter_assisted_official_core"", ""max_iter"": 30, ""objective_values"": [33.63597106933594, 48.952491760253906, 54.927703857421875, 59.0927734375, 61.04774475097656, 63.132469177246094, 63.59080505371094, 64.55745697021484, 64.6725845336914, 65.07649230957031, 65.08964538574219, 65.15321350097656, 65.26631927490234, 65.3828353881836, 65.41851806640625, 65.57968139648438, 65.5797348022461, 65.57974243164062, 65.57974243164062, 65.57974243164062, 65.57974243164062, 65.57974243164062, 65.57974243164062], ""permutations"": {""a"": {""P_0"": [18, 5, 19, 10, 28, 26, 6, 14, 8, 4, 21, 11, 3, 13, 9, 2, 23, 24, 25, 27, 20, 7, 15, 29, 31, 0, 1, 12, 22, 17, 16, 30]}, ""b"": {""P_0"": [0, 8, 7, 12, 14, 18, 2, 21, 24, 27, 1, 16, 19, 13, 4, 22, 15, 17, 11, 28, 3, 20, 9, 23, 30, 29, 26, 6, 10, 25, 5, 31]}, ""c"": {""P_0"": [11, 15, 31, 20, 5, 21, 6, 4, 10, 9, 0, 2, 25, 8, 18, 29, 14, 19, 13, 24, 12, 23, 26, 22, 16, 27, 7, 28, 3, 1, 30, 17]}}, ""prediction_disagreement"": 0.0, ""source_commit"": ""ea1eca76b19c5d57ed97b1ef396368189e864eee""}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,permutation_gauge_merge,permutation_gauge,True,same_capacity_single_model,0.791,0.8464497666284442,0.8163,0.8002899714306928,,0.09361112490296364,0,"{""reference"": 0, ""synchronization_disagreement"": 0.16319444444444445}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,positive_monomial_gauge_merge,positive_monomial_gauge,True,same_capacity_single_model,0.808,0.8270801435760222,0.8369,0.7794303657656535,,0.0015725831035524607,0,"{""max_abs_log_scale"": 3.343174937678237, ""mean_abs_log_scale"": 0.2015897606013375, ""scale_source"": ""reference_activation_norm""}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,permutation_gauge_soup,permutation_gauge_soup,True,same_capacity_model_soup,0.845,0.6445049693938927,0.8654,0.5939261816403596,,0.14492587512359023,6,"{""ingredient_count"": 1, ""selected_indices"": [1], ""selected_labels"": [""permutation:1""]}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,monomial_gauge_soup,monomial_gauge_soup,True,same_capacity_model_soup,0.845,0.6445049637612538,0.8654,0.5939261836396763,,0.14618112496100366,6,"{""ingredient_count"": 1, ""selected_indices"": [1], ""selected_labels"": [""monomial:1""]}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,union_gauge_soup,union_gauge_soup,True,same_capacity_model_soup,0.845,0.6358336822525598,0.8656,0.58418497530499,A3;A5;A6,0.45142637519165874,18,"{""ingredient_count"": 2, ""selected_indices"": [7, 4], ""selected_labels"": [""monomial:1"", ""permutation:1""]}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,ordinary_weighted_soup_0,ordinary_soup,False,same_capacity_model_soup,0.65,1.3769743223041295,0.6604,1.3327229617968201,,0.000454791821539402,0,"{""frozen_weights"": [0.22754238783376837, 0.4396212758794893, 0.3328363362867424], ""generation_seed"": 323521}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,ordinary_weighted_soup_1,ordinary_soup,False,same_capacity_model_soup,0.648,1.310641467794776,0.6688,1.2592114486157895,,0.0003571249544620514,0,"{""frozen_weights"": [0.13230858253068742, 0.41919888993080057, 0.4484925275385121], ""generation_seed"": 323521}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
post_iclr_v2_mnist_mlp_N3_W32_S9302,9302,3,32,ordinary_weighted_soup_2,ordinary_soup,False,same_capacity_model_soup,0.745,1.0821803404055537,0.7778,1.0295865860298277,,0.00040441611781716347,0,"{""frozen_weights"": [0.0922956764229546, 0.6755510104110345, 0.23215331316601073], ""generation_seed"": 323521}",a311b01fa160b8e12ac1e43dc6027808af9a57d41d50a34b46658e5c865e982a,evaluated
